X_pct,Y_pct,XIRR_pct,CAGR_pct,Benchmark_CAGR_pct,Alpha_pct,TotalReturn_pct,FinalValue_INR,NumTrades,OpenPositions,WinRate_pct,AvgHoldingDays,MaxDrawdown_INR,TotalInvested_INR,TotalReturned_INR,FinalCash_INR,FinalAsset_INR,STCG_Tax_INR,LTCG_Tax_INR,TotalTax_INR,NetAfterTax_INR
15.0,14.0,19.339553436576974,19.354006056448437,20.22213622189051,-0.8681301654420714,487.0641454859264,587064.1454859264,174,32,87.86407766990291,217.97701149425288,-66694.074659736,4120000.0,4023083.457989979,3083.457989980663,583980.6874959457,88293.49188294647,12701.99982190602,100995.4917048525,486068.6537810739
15.0,15.0,18.40120980022666,18.414908538413744,20.22213622189051,-1.8072276834767642,442.4569806879264,542456.9806879264,148,29,87.57062146892656,256.6283783783784,-57180.64679653308,3540000.0,3452827.169512997,12827.169512999739,529629.8111749267,74147.26082067077,15261.358176205718,89408.61899687648,453048.36169104994
15.0,16.0,18.582468933517795,18.59631290246806,20.22213622189051,-1.625823319422448,450.82807334782757,550828.0733478275,143,30,85.54913294797689,256.8531468531468,-62281.04410897351,3460000.0,3363838.0911757243,3838.091175724214,546989.9821721034,74046.32540401198,16700.808019458047,90747.13342347002,460080.9399243575
15.0,17.0,19.556520582006684,19.571148238437974,20.22213622189051,-0.6509879834525343,497.83700295916384,597837.0029591639,146,32,85.95505617977528,256.7191780821918,-64987.7514096761,3560000.0,3467342.3893560003,7342.389356,590494.6136031639,84690.88083983943,15485.998144600359,100176.8789844398,497660.1239747241
15.0,18.0,17.536260191337746,17.54926852808074,20.22213622189051,-2.672867693809767,404.06632828335677,504066.32828335674,114,27,85.81560283687944,301.3421052631579,-64926.21277107549,2820000.0,2729568.149240663,9568.149240662617,494498.1790426941,61375.80488195248,17836.140603862525,79211.945485815,424854.38279754174
15.0,19.0,17.476562337878725,17.48952318448398,20.22213622189051,-2.73261303740653,401.5091759855954,501509.17598559544,107,27,84.32835820895522,316.8317757009346,-71125.76548244385,2680000.0,2586082.6072088536,6082.607208855705,495426.56877673976,60614.8868143343,17876.02164214803,78490.90845648233,423018.2675291131
15.0,20.0,17.61473166990607,17.62780246297617,20.22213622189051,-2.5943337589143383,407.4454984693083,507445.49846930825,101,26,88.18897637795276,335.41584158415844,-71460.64133303025,2540000.0,2458808.4236789406,18808.423678940708,488637.07479036757,58125.849362502406,18522.39710830358,76648.24647080599,430797.2519985023
16.0,10.0,18.51289970389665,18.526687909224073,20.22213622189051,-1.6954483126664357,447.6015056272094,547601.5056272094,216,26,90.9090909090909,168.50925925925927,-71059.53574271084,4840000.0,4824440.7944713365,84440.79447133731,463160.7111558721,88126.90964181023,7975.7807827857705,96102.690424596,451498.8152026134
16.0,11.0,17.270096577013202,17.28289333878692,20.22213622189051,-2.9392428831035886,392.7550058419307,492755.0058419307,179,27,89.32038834951457,186.0949720670391,-72486.13250444291,4120000.0,4028408.390905265,8408.390905263936,484346.61493666674,77877.97440633622,7377.314859197853,85255.28926553407,407499.7165763966
16.0,12.0,17.869698841725665,17.882972813637643,20.22213622189051,-2.3391634082528654,418.5662268361846,518566.2268361846,176,28,89.70588235294117,191.7840909090909,-69358.45459178156,4080000.0,3993297.3083649687,13297.308364970319,505268.9184712143,80777.08030617467,8676.488354262106,89453.56866043678,429112.65817574784
16.0,13.0,15.784111111496351,15.795734291093932,20.22213622189051,-4.426401930796576,333.6977625143901,433697.7625143901,132,24,86.53846153846155,228.6969696969697,-62891.23035329697,3120000.0,3029762.05307274,9762.053072741775,423935.70944164833,64002.6393839131,8718.607019147035,72721.24640306013,360976.51611133
16.0,14.0,16.92252489417228,16.935045992833263,20.22213622189051,-3.2870902290572452,378.32815163019814,478328.1516301981,139,26,86.06060606060606,227.70503597122303,-54223.4795843078,3300000.0,3213374.039642605,13374.039642604854,464954.11198759323,69681.59428487752,10620.758527277154,80302.35281215467,398025.79881804343
16.0,15.0,18.387584759627252,18.40127258866766,20.22213622189051,-1.8208636332228494,441.83238714714673,541832.3871471467,147,29,87.5,234.9591836734694,-53145.910081615366,3520000.0,3431700.354035105,11700.354035105978,530132.0331120407,77460.68273515599,13049.617544915744,90510.30028007174,451322.086867075
16.0,16.0,17.80250449573802,17.815724884939254,20.22213622189051,-2.4064113369512548,415.614370170658,515614.370170658,133,28,86.33540372670807,251.0,-55710.20478328905,3220000.0,3127614.781952002,7614.781952000587,507999.5882186574,69504.71069046474,15011.40356245962,84516.11425292435,431098.25591773365
16.0,17.0,19.177883033674203,19.192205402983873,20.22213622189051,-1.0299308189066352,479.1508372254659,579150.8372254659,141,31,86.62790697674419,258.83687943262413,-56490.5733651201,3440000.0,3348737.530881565,8737.530881564948,570413.306343901,78151.03741718482,17247.79297445511,95398.83039163993,483752.00683382596
16.0,18.0,17.75830670065632,17.77149185958322,20.22213622189051,-2.450644362307287,413.6810100363847,513681.0100363846,117,28,85.51724137931035,282.44444444444446,-53711.34143180179,2900000.0,2803230.657543618,3230.6575436186977,510450.35249276593,65489.666529065165,16972.790612286615,82462.45714135178,431218.55289503286
16.0,19.0,18.85426793511029,18.868330034160998,20.22213622189051,-1.3538061877295107,463.5985848253174,563598.5848253174,123,30,86.9281045751634,278.3414634146341,-63174.16639055475,3060000.0,2967185.5542497477,7185.5542497474235,556413.03057557,74448.1973121702,16868.070961112066,91316.26827328227,472282.3165520351
16.0,20.0,17.704375296459105,17.717517481808876,20.22213622189051,-2.504618740081632,411.33070951152007,511330.70951152005,104,27,83.96946564885496,309.3173076923077,-60436.40101322654,2620000.0,2534737.421765859,14737.421765859937,496593.2877456601,61673.39310410059,18296.307030669614,79969.7001347702,431361.00937674986
17.0,10.0,17.926437423222414,17.939756660564242,20.22213622189051,-2.282379561326266,421.0705956646957,521070.5956646957,206,22,92.10526315789474,160.03398058252426,-59027.6898645591,4560000.0,4595135.978371601,135135.97837160222,385934.61729309347,84627.86565013824,6499.581265113877,91127.4469152521,429943.1487494436
